OGID	MCHA	HSAN	BMAS	BPEL	BLOR	BDAR	numSequences	numSpecies
OG0005249.0		HSAN01747_HSAN	Bma019552.1_BMAS	Bpe015698.1_BPEL	BLOR10996_BLOR	Bda017088.1_BDAR	5	5
OG0005257.0	XP_022134717.1_MCHA	HSAN18417_HSAN	Bma022679.1_BMAS	Bpe006503.1_BPEL	BLOR07359_BLOR		5	5
OG0005258.0	XP_022144719.1_MCHA	HSAN19022_HSAN		Bpe016262.1_BPEL	BLOR21427_BLOR	Bda018239.2_BDAR	5	5
OG0005280.0	XP_022152793.1_MCHA	HSAN24853_HSAN	Bma006991.1_BMAS		BLOR11385_BLOR	Bda023230.1_BDAR	5	5
OG0005282.0		HSAN02466_HSAN	Bma021948.1_BMAS	Bpe018077.1_BPEL	BLOR10855_BLOR	Bda024951.1_BDAR	5	5
OG0005282.1		HSAN24807_HSAN	Bma006932.1_BMAS	Bpe020904.1_BPEL	BLOR11411_BLOR	Bda023319.1_BDAR	5	5
OG0005283.0		HSAN02438_HSAN	Bma031217_BMAS	Bpe018112.1_BPEL	BLOR10883_BLOR	Bda033805_BDAR	5	5
OG0005287.0		HSAN02382_HSAN	Bma007963.1_BMAS	Bpe021390.1_BPEL	BLOR06969_BLOR	Bda023537.1_BDAR	5	5
OG0005288.1		HSAN16686_HSAN	Bma016220.1_BMAS	Bpe014040.1_BPEL	BLOR09804_BLOR	Bda001590.1_BDAR	5	5
OG0005290.1	XP_022146134.1_MCHA	HSAN11076_HSAN	Bma008071.1_BMAS	Bpe021453.1_BPEL		Bda023601.1_BDAR	5	5
OG0005291.0	XP_022146130.1_MCHA		Bma021181.1_BMAS	Bpe017702.2_BPEL	BLOR17031_BLOR	Bda029667.1_BDAR	5	5
OG0005302.0		HSAN17340_HSAN	Bma003146.1_BMAS	Bpe008260.1_BPEL	BLOR01539_BLOR	Bda002576.1_BDAR	5	5
OG0005308.0	XP_022136145.1_MCHA	HSAN14611_HSAN	Bma014498.1_BMAS	Bpe007213.1_BPEL		Bda000089.1_BDAR	5	5
OG0005308.1		HSAN17177_HSAN	Bma002993.1_BMAS	Bpe008424.1_BPEL	BLOR01364_BLOR	Bda002761.1_BDAR	5	5
OG0005311.0		HSAN17263_HSAN	Bma001751.1_BMAS	Bpe008981.1_BPEL	BLOR08619_BLOR	Bda003024.1_BDAR	5	5
OG0005312.0	XP_022133268.1_MCHA		Bma014547.2_BMAS	Bpe007161.1_BPEL	BLOR15896_BLOR	Bda000147.1_BDAR	5	5
OG0005321.1		HSAN24726_HSAN	Bma001356.1_BMAS	Bpe009275.1_BPEL	BLOR08911_BLOR	Bda003394.1_BDAR	5	5
OG0005323.1		HSAN24746_HSAN	Bma001292.1_BMAS	Bpe009298.1_BPEL	BLOR08888_BLOR	Bda003438.1_BDAR	5	5
OG0005330.1	XP_022144346.1_MCHA		Bma020866.1_BMAS	Bpe025791_BPEL	BLOR08300_BLOR	Bda030228.1_BDAR	5	5
OG0005331.1	XP_022132178.1_MCHA		Bma000882.1_BMAS	Bpe009614.1_BPEL	BLOR09201_BLOR	Bda003865.1_BDAR	5	5
OG0005336.0	XP_022135173.1_MCHA	HSAN10482_HSAN	Bma000566.1_BMAS	Bpe009891.1_BPEL		Bda004200.1_BDAR	5	5
OG0005338.0	XP_022151271.1_MCHA		Bma000277.1_BMAS	Bpe010141.1_BPEL	BLOR00443_BLOR	Bda004468.1_BDAR	5	5
OG0005340.0	XP_022137084.1_MCHA	HSAN13621_HSAN	Bma018576.1_BMAS	Bpe014850.1_BPEL	BLOR05029_BLOR		5	5
OG0005341.0		HSAN09629_HSAN	Bma001793.1_BMAS	Bpe008969.1_BPEL	BLOR08629_BLOR	Bda032919_BDAR	5	5
OG0005344.0	XP_022141583.1_MCHA	HSAN23031_HSAN		Bpe007032.1_BPEL	BLOR16002_BLOR	Bda000329.1_BDAR	5	5
OG0005347.0		HSAN21703_HSAN	Bma015260.1_BMAS	Bpe014697.1_BPEL	BLOR08126_BLOR	Bda000824.1_BDAR	5	5
OG0005351.0	XP_022148937.1_MCHA	HSAN19760_HSAN	Bma016062.1_BMAS	Bpe014204.1_BPEL		Bda001411.1_BDAR	5	5
OG0005352.1	XP_022152788.1_MCHA	HSAN16928_HSAN	Bma024477.1_BMAS	Bpe010485.1_BPEL	BLOR17967_BLOR		5	5
OG0005355.0	XP_022140345.1_MCHA	HSAN02337_HSAN	Bma008041.1_BMAS	Bpe021438.1_BPEL	BLOR06916_BLOR		5	5
OG0005369.1	XP_022149869.1_MCHA	HSAN03797_HSAN	Bma030147.1_BMAS	Bpe025983_BPEL		Bda019966.2_BDAR	5	5
OG0005376.0	XP_022139446.1_MCHA		Bma010132.1_BMAS	Bpe023868.1_BPEL	BLOR02582_BLOR	Bda009409.1_BDAR	5	5
OG0005377.0	XP_022143471.1_MCHA		Bma010277.1_BMAS	Bpe023775.1_BPEL	BLOR02681_BLOR	Bda009542.1_BDAR	5	5
OG0005382.0	XP_022138799.1_MCHA	HSAN14520_HSAN	Bma008761.1_BMAS	Bpe003537.1_BPEL		Bda009787.1_BDAR	5	5
OG0005391.0	XP_022145131.1_MCHA	HSAN20252_HSAN		Bpe018384.1_BPEL	BLOR00191_BLOR	Bda024567.1_BDAR	5	5
OG0005401.0	XP_022152791.1_MCHA		Bma021880.1_BMAS	Bpe018017.1_BPEL	BLOR10792_BLOR	Bda029016.1_BDAR	5	5
OG0005403.1	XP_022149248.1_MCHA	HSAN10165_HSAN	Bma007014.1_BMAS	Bpe021093.1_BPEL	BLOR11247_BLOR		5	5
OG0005406.0	XP_022149283.1_MCHA	HSAN13197_HSAN	Bma007449.1_BMAS	Bpe021191.1_BPEL	BLOR07143_BLOR		5	5
OG0005415.0	XP_022158459.1_MCHA	HSAN25495_HSAN	Bma026886.1_BMAS	Bpe023536.1_BPEL	BLOR09517_BLOR		5	5
OG0005431.0	XP_022159458.1_MCHA	HSAN02636_HSAN	Bma007090.1_BMAS	Bpe021018.1_BPEL	BLOR11308_BLOR		5	5
OG0005437.0	XP_022135892.1_MCHA	HSAN19102_HSAN	Bma031459_BMAS	Bpe005394.1_BPEL	BLOR05746_BLOR		5	5
OG0005440.0	XP_022149502.1_MCHA	HSAN01075_HSAN	Bma023000.1_BMAS	Bpe006255.1_BPEL	BLOR08283_BLOR		5	5
OG0005445.0	XP_022132484.1_MCHA	HSAN25140_HSAN	Bma023257.1_BMAS	Bpe019699.2_BPEL	BLOR07824_BLOR		5	5
OG0005447.0	XP_022135606.1_MCHA	HSAN04189_HSAN	Bma027956.1_BMAS	Bpe005466.2_BPEL	BLOR05678_BLOR		5	5
OG0005473.0	XP_022140968.1_MCHA	HSAN08297_HSAN	Bma021103.1_BMAS	Bpe017668.1_BPEL		Bda029737.1_BDAR	5	5
OG0005479.0	XP_022149386.1_MCHA		Bma010309.1_BMAS	Bpe023746.1_BPEL	BLOR02718_BLOR	Bda009589.1_BDAR	5	5
OG0005481.0	XP_022141772.1_MCHA		Bma004342.1_BMAS	Bpe012632.3_BPEL	BLOR18774_BLOR	Bda021778.1_BDAR	5	5
OG0005483.0	XP_022144049.1_MCHA		Bma004300.1_BMAS	Bpe012664.1_BPEL	BLOR18803_BLOR	Bda021814.1_BDAR	5	5
OG0005484.0	XP_022158870.1_MCHA	HSAN20036_HSAN		Bpe006995.2_BPEL	BLOR18824_BLOR	Bda021846.1_BDAR	5	5
OG0005485.0	XP_022142816.1_MCHA		Bma004138.2_BMAS	Bpe012774.2_BPEL	BLOR18906_BLOR	Bda021960.3_BDAR	5	5
OG0005490.1	XP_022145733.1_MCHA	HSAN08955_HSAN	Bma003931.1_BMAS		BLOR19109_BLOR	Bda022123.1_BDAR	5	5
OG0005491.0	XP_022145781.1_MCHA	HSAN08957_HSAN	Bma020264.1_BMAS	Bpe016045.1_BPEL	BLOR19111_BLOR		5	5
OG0005492.0	XP_022152005.1_MCHA		Bma020439.1_BMAS	Bpe016195.1_BPEL	BLOR21330_BLOR	Bda018166.1_BDAR	5	5
OG0005493.0	XP_022154208.1_MCHA		Bma003822.1_BMAS	Bpe013029.1_BPEL	BLOR19189_BLOR	Bda022229.1_BDAR	5	5
OG0005494.0	XP_022151630.1_MCHA	HSAN02041_HSAN	Bma003821.1_BMAS	Bpe013030.1_BPEL		Bda022230.3_BDAR	5	5
OG0005503.0	XP_022156018.1_MCHA	HSAN12378_HSAN	Bma026892.1_BMAS	Bpe023543.1_BPEL		Bda030635.2_BDAR	5	5
OG0005505.1	XP_022153060.1_MCHA	HSAN11857_HSAN		Bpe023386.1_BPEL	BLOR12508_BLOR	Bda030818.1_BDAR	5	5
OG0005512.0	XP_022146199.1_MCHA		Bma026363.1_BMAS	Bpe023102.1_BPEL	BLOR09370_BLOR	Bda031168.1_BDAR	5	5
OG0005527.1	XP_022158053.1_MCHA		Bma006419.2_BMAS	Bpe000712.1_BPEL	BLOR06168_BLOR	Bda014848.3_BDAR	5	5
OG0005531.0	XP_022147690.1_MCHA		Bma006116.1_BMAS	Bpe000585.2_BPEL	BLOR06012_BLOR	Bda005779.1_BDAR	5	5
OG0005535.0	XP_022142534.1_MCHA	HSAN06739_HSAN	Bma031358_BMAS		BLOR20401_BLOR	Bda032286.1_BDAR	5	5
OG0005537.0		HSAN13539_HSAN	Bma025144.1_BMAS	Bpe022456.1_BPEL	BLOR20362_BLOR	Bda032333.2_BDAR	5	5
OG0005539.0	XP_022147553.1_MCHA	HSAN15717_HSAN		Bpe026124_BPEL	BLOR20309_BLOR	Bda032390.1_BDAR	5	5
OG0005540.0		HSAN02938_HSAN	Bma005708.1_BMAS	Bpe000256.1_BPEL	BLOR20229_BLOR	Bda006114.1_BDAR	5	5
OG0005542.1	XP_022132845.1_MCHA	HSAN05153_HSAN	Bma005500.1_BMAS	Bpe000045.1_BPEL	BLOR14353_BLOR		5	5
OG0005543.0	XP_022152925.1_MCHA		Bma010889.1_BMAS	Bpe004157.1_BPEL	BLOR12272_BLOR	Bda025759.1_BDAR	5	5
OG0005544.0	XP_022153780.1_MCHA	HSAN13876_HSAN	Bma011282.2_BMAS	Bpe004305.2_BPEL		Bda033863_BDAR	5	5
OG0005547.0	XP_022152993.1_MCHA	HSAN22149_HSAN		Bpe022394.1_BPEL	BLOR16355_BLOR	Bda034150_BDAR	5	5
OG0005555.0		HSAN11993_HSAN	Bma028432.1_BMAS	Bpe016547.1_BPEL	BLOR19811_BLOR	Bda012013.1_BDAR	5	5
OG0005561.0	XP_022134253.1_MCHA		Bma031490_BMAS	Bpe016355.1_BPEL	BLOR20006_BLOR	Bda012231.1_BDAR	5	5
OG0005563.0	XP_022159058.1_MCHA	HSAN17099_HSAN		Bpe024906_BPEL	BLOR05510_BLOR	Bda012287.1_BDAR	5	5
OG0005565.0		HSAN19692_HSAN	Bma027205.1_BMAS	Bpe005825.1_BPEL	BLOR06690_BLOR	Bda012430.2_BDAR	5	5
OG0005566.0	XP_022137615.1_MCHA		Bma027250.1_BMAS	Bpe005790.1_BPEL	BLOR17799_BLOR	Bda012465.1_BDAR	5	5
OG0005569.0	XP_022134935.1_MCHA	HSAN18834_HSAN		Bpe026085_BPEL	BLOR06604_BLOR	Bda024033.1_BDAR	5	5
OG0005571.0	XP_022135225.1_MCHA		Bma030538_BMAS	Bpe021755.1_BPEL	BLOR06578_BLOR	Bda024000.1_BDAR	5	5
OG0005583.0	XP_022135284.1_MCHA		Bma028486.1_BMAS	Bpe016488.1_BPEL	BLOR19875_BLOR	Bda033278_BDAR	5	5
OG0005591.0	XP_022152327.1_MCHA		Bma024204.1_BMAS	Bpe010715.1_BPEL	BLOR21517_BLOR	Bda004879.1_BDAR	5	5
OG0005596.0	XP_022146904.1_MCHA	HSAN22815_HSAN	Bma015972.1_BMAS	Bpe014287.1_BPEL		Bda001317.1_BDAR	5	5
OG0005601.1	XP_022158949.1_MCHA	HSAN19729_HSAN	Bma024463.1_BMAS		BLOR17954_BLOR	Bda005134.3_BDAR	5	5
OG0005605.0	XP_022137934.1_MCHA		Bma024604.1_BMAS	Bpe010373.1_BPEL	BLOR18099_BLOR	Bda005253.1_BDAR	5	5
OG0005606.1	XP_022138281.1_MCHA	HSAN15315_HSAN	Bma024621.1_BMAS	Bpe010358.1_BPEL		Bda005267.1_BDAR	5	5
OG0005607.0		HSAN10220_HSAN	Bma015642.1_BMAS	Bpe014531.1_BPEL	BLOR10300_BLOR	Bda001016.2_BDAR	5	5
OG0005608.0	XP_022137773.1_MCHA		Bma024642.1_BMAS	Bpe010335.1_BPEL	BLOR18130_BLOR	Bda005286.2_BDAR	5	5
OG0005613.1	XP_022154474.1_MCHA	HSAN13255_HSAN		Bpe015207.1_BPEL	BLOR04649_BLOR	Bda016548.1_BDAR	5	5
OG0005614.0	XP_022154523.1_MCHA	HSAN18364_HSAN	Bma003560.1_BMAS	Bpe007906.1_BPEL		Bda005468.1_BDAR	5	5
OG0005619.0	XP_022156319.1_MCHA	HSAN09287_HSAN	Bma018855.1_BMAS	Bpe015069.1_BPEL		Bda016381.1_BDAR	5	5
OG0005623.0	XP_022147618.1_MCHA	HSAN12716_HSAN	Bma030176_BMAS	Bpe025209_BPEL		Bda004345.2_BDAR	5	5
OG0005627.0	XP_022144480.1_MCHA	HSAN09735_HSAN		Bpe011073.1_BPEL	BLOR21902_BLOR	Bda007722.1_BDAR	5	5
OG0005631.0	XP_022131719.1_MCHA	HSAN20196_HSAN		Bpe025218_BPEL	BLOR00391_BLOR	Bda004554.1_BDAR	5	5
OG0005632.1		HSAN01530_HSAN	Bma023336.1_BMAS	Bpe024920_BPEL	BLOR07799_BLOR	Bda007951.1_BDAR	5	5
OG0005637.0	XP_022155308.1_MCHA		Bma031020_BMAS	Bpe001169.1_BPEL	BLOR14062_BLOR	Bda011035.2_BDAR	5	5
OG0005637.1		HSAN24263_HSAN	Bma031277_BMAS	Bpe006314.1_BPEL	BLOR07530_BLOR	Bda008459.1_BDAR	5	5
OG0005648.1	XP_022145464.1_MCHA	HSAN24018_HSAN		Bpe006536.1_BPEL	BLOR07331_BLOR	Bda008768.2_BDAR	5	5
OG0005652.0	XP_022145847.1_MCHA	HSAN21188_HSAN	Bma024559.1_BMAS		BLOR18050_BLOR	Bda033034_BDAR	5	5
OG0005664.1		HSAN18986_HSAN	Bma016855.1_BMAS	Bpe001775.1_BPEL	BLOR13442_BLOR	Bda027324.1_BDAR	5	5
OG0005667.0	XP_022135230.1_MCHA	HSAN07790_HSAN	Bma022785.1_BMAS		BLOR13683_BLOR	Bda027626.1_BDAR	5	5
OG0005676.0	XP_022149373.1_MCHA	HSAN17204_HSAN		Bpe024561_BPEL	BLOR13903_BLOR	Bda028057.1_BDAR	5	5
OG0005684.0	XP_022152462.1_MCHA	HSAN07864_HSAN	Bma014781.1_BMAS	Bpe006945.2_BPEL		Bda025182.1_BDAR	5	5
OG0005696.0	XP_022146622.1_MCHA		Bma030690_BMAS	Bpe024816_BPEL	BLOR03047_BLOR	Bda025996.1_BDAR	5	5
OG0005697.0	XP_022146560.1_MCHA		Bma030258_BMAS	Bpe008905.1_BPEL	BLOR00978_BLOR	Bda001890.2_BDAR	5	5
OG0005699.0	XP_022142414.1_MCHA		Bma011349.1_BMAS	Bpe004381.1_BPEL	BLOR03076_BLOR	Bda026029.1_BDAR	5	5
OG0005706.0	XP_022140244.1_MCHA		Bma011500.1_BMAS	Bpe004466.2_BPEL	BLOR03152_BLOR	Bda026126.1_BDAR	5	5
OG0005711.0	XP_022134107.1_MCHA	HSAN15923_HSAN		Bpe003399.1_BPEL	BLOR01985_BLOR	Bda009977.1_BDAR	5	5
OG0005721.1	XP_022141363.1_MCHA		Bma009438.1_BMAS	Bpe024271.1_BPEL	BLOR02188_BLOR	Bda010207.1_BDAR	5	5
OG0005722.0		HSAN24088_HSAN	Bma012071.1_BMAS	Bpe004794.2_BPEL	BLOR03478_BLOR	Bda026572.1_BDAR	5	5
OG0005723.1	XP_022154175.1_MCHA	HSAN26399_HSAN	Bma009392.1_BMAS	Bpe024246.1_BPEL	BLOR02211_BLOR		5	5
OG0005732.0		HSAN03129_HSAN	Bma030542_BMAS	Bpe021826.1_BPEL	BLOR02828_BLOR	Bda024068.1_BDAR	5	5
OG0005738.0	XP_022156665.1_MCHA		Bma000688.1_BMAS	Bpe025193_BPEL	BLOR00795_BLOR	Bda032977_BDAR	5	5
OG0005740.0	XP_022133456.1_MCHA	HSAN00366_HSAN	Bma030564_BMAS	Bpe003449.1_BPEL		Bda009895.1_BDAR	5	5
OG0005745.0	XP_022132528.1_MCHA		Bma028732.1_BMAS	Bpe019510.1_BPEL	BLOR15740_BLOR	Bda018739.1_BDAR	5	5
OG0005749.0	XP_022132536.1_MCHA		Bma013951.1_BMAS	Bpe002567.1_BPEL	BLOR16976_BLOR	Bda007140.1_BDAR	5	5
OG0005750.1	XP_022158116.1_MCHA		Bma029462.1_BMAS	Bpe019815.1_BPEL	BLOR15477_BLOR	Bda019365.1_BDAR	5	5
OG0005754.0	XP_022155272.1_MCHA		Bma013504.1_BMAS	Bpe024673_BPEL	BLOR17080_BLOR	Bda015287.1_BDAR	5	5
OG0005757.0	XP_022147560.1_MCHA	HSAN20664_HSAN		Bpe002994.2_BPEL	BLOR17309_BLOR	Bda015527.1_BDAR	5	5
OG0005764.0	XP_022140963.1_MCHA	HSAN12957_HSAN	Bma018499.1_BMAS		BLOR01357_BLOR	Bda015983.1_BDAR	5	5
OG0005765.0	XP_022141760.1_MCHA	HSAN22514_HSAN	Bma018506.1_BMAS	Bpe014766.1_BPEL		Bda015991.1_BDAR	5	5
OG0005766.0	XP_022132177.1_MCHA	HSAN07710_HSAN		Bpe009091.1_BPEL	BLOR08529_BLOR	Bda003145.1_BDAR	5	5
OG0005770.0	XP_022138874.1_MCHA		Bma003052.1_BMAS	Bpe008337.1_BPEL	BLOR01458_BLOR	Bda002652.1_BDAR	5	5
OG0005770.1		HSAN13635_HSAN	Bma018568.1_BMAS	Bpe014840.1_BPEL	BLOR05039_BLOR	Bda016077.2_BDAR	5	5
OG0005774.1	XP_022143204.1_MCHA	HSAN16230_HSAN	Bma020878.1_BMAS	Bpe017522.1_BPEL		Bda030208.1_BDAR	5	5
OG0005776.0	XP_022131777.1_MCHA	HSAN01343_HSAN	Bma001732.1_BMAS	Bpe008997.1_BPEL		Bda003040.1_BDAR	5	5
OG0005778.0		HSAN01108_HSAN	Bma018931.1_BMAS	Bpe015238.1_BPEL	BLOR04619_BLOR	Bda016576.1_BDAR	5	5
OG0005780.0	XP_022153893.1_MCHA	HSAN20399_HSAN	Bma030279_BMAS	Bpe008497.1_BPEL	BLOR01281_BLOR		5	5
OG0005780.1		HSAN11764_HSAN	Bma018953.1_BMAS	Bpe015257.1_BPEL	BLOR04591_BLOR	Bda016594.1_BDAR	5	5
OG0005781.0	XP_022153942.1_MCHA	HSAN10385_HSAN	Bma018972.1_BMAS	Bpe015272.4_BPEL	BLOR04577_BLOR		5	5
OG0005787.0	XP_022138736.1_MCHA		Bma019319.1_BMAS	Bpe015502.1_BPEL	BLOR04336_BLOR	Bda016892.1_BDAR	5	5
OG0005792.1	XP_022155407.1_MCHA	HSAN17806_HSAN		Bpe015554.1_BPEL	BLOR04292_BLOR	Bda016971.1_BDAR	5	5
OG0005797.0		HSAN03819_HSAN	Bma019901.1_BMAS	Bpe015751.1_BPEL	BLOR04125_BLOR	Bda017184.1_BDAR	5	5
OG0005799.0		HSAN07420_HSAN	Bma019869.1_BMAS	Bpe015779.1_BPEL	BLOR04110_BLOR	Bda017220.1_BDAR	5	5
OG0005811.0	XP_022144834.1_MCHA		Bma005968.1_BMAS	Bpe024500_BPEL	BLOR14781_BLOR	Bda005873.1_BDAR	5	5
OG0005817.0	XP_022148748.1_MCHA	HSAN17751_HSAN	Bma005742.1_BMAS	Bpe000294.1_BPEL		Bda006079.1_BDAR	5	5
OG0005820.0	XP_022148353.1_MCHA		Bma005558.1_BMAS	Bpe000101.1_BPEL	BLOR14412_BLOR	Bda006284.1_BDAR	5	5
OG0005830.0		HSAN24316_HSAN	Bma007138.1_BMAS	Bpe021054.1_BPEL	BLOR11278_BLOR	Bda023066.1_BDAR	5	5
OG0005843.0	XP_022134997.1_MCHA	HSAN19785_HSAN		Bpe021573.1_BPEL	BLOR06761_BLOR	Bda023734.1_BDAR	5	5
OG0005851.0	XP_022159328.1_MCHA	HSAN13985_HSAN	Bma008651.1_BMAS	Bpe026092_BPEL		Bda024203.1_BDAR	5	5
OG0005852.0	XP_022140467.1_MCHA	HSAN05779_HSAN	Bma016127.1_BMAS	Bpe014123.3_BPEL	BLOR09876_BLOR		5	5
OG0005854.0	XP_022138033.1_MCHA	HSAN13270_HSAN		Bpe014675.1_BPEL	BLOR10358_BLOR	Bda001677.1_BDAR	5	5
OG0005868.0	XP_022151366.1_MCHA	HSAN03342_HSAN		Bpe008444.1_BPEL	BLOR01342_BLOR	Bda002740.1_BDAR	5	5
OG0005870.0	XP_022140184.1_MCHA	HSAN15533_HSAN	Bma011459.1_BMAS	Bpe004430.1_BPEL	BLOR03128_BLOR		5	5
OG0005880.0	XP_022143335.1_MCHA	HSAN10837_HSAN	Bma015016.1_BMAS		BLOR08008_BLOR	Bda000693.1_BDAR	5	5
OG0005880.1		HSAN24959_HSAN	Bma001414.1_BMAS	Bpe009228.1_BPEL	BLOR08955_BLOR	Bda003339.2_BDAR	5	5
OG0005881.0	XP_022155076.1_MCHA	HSAN10895_HSAN		Bpe006802.1_BPEL	BLOR16212_BLOR	Bda000589.3_BDAR	5	5
OG0005885.0	XP_022131345.1_MCHA	HSAN07833_HSAN		Bpe006912.1_BPEL	BLOR16113_BLOR	Bda000478.1_BDAR	5	5
OG0005901.0	XP_022151081.1_MCHA	HSAN15425_HSAN	Bma023573.1_BMAS	Bpe011116.1_BPEL	BLOR21938_BLOR		5	5
OG0005901.1		HSAN08346_HSAN	Bma000227.1_BMAS	Bpe010198.1_BPEL	BLOR00404_BLOR	Bda004573.1_BDAR	5	5
OG0005904.0	XP_022142650.1_MCHA		Bma028269.1_BMAS	Bpe025112_BPEL	BLOR00909_BLOR	Bda032916_BDAR	5	5
OG0005906.1	XP_022142980.1_MCHA	HSAN01366_HSAN	Bma030249_BMAS	Bpe009031.1_BPEL	BLOR08581_BLOR		5	5
OG0005909.0		HSAN14471_HSAN	Bma014721.1_BMAS	Bpe006993.1_BPEL	BLOR16036_BLOR	Bda000369.1_BDAR	5	5
OG0005920.0	XP_022138821.1_MCHA	HSAN00687_HSAN	Bma015711.2_BMAS		BLOR10210_BLOR	Bda001089.1_BDAR	5	5
OG0005927.0	XP_022140684.1_MCHA	HSAN01423_HSAN	Bma016200.2_BMAS	Bpe014061.1_BPEL		Bda001569.1_BDAR	5	5
OG0005931.0	XP_022156971.1_MCHA	HSAN06610_HSAN	Bma022402.1_BMAS	Bpe018479.1_BPEL	BLOR00262_BLOR		5	5
OG0005936.0	XP_022133272.1_MCHA	HSAN02792_HSAN		Bpe019504.1_BPEL	BLOR15745_BLOR	Bda018752.1_BDAR	5	5
OG0005937.0	XP_022158561.1_MCHA		Bma020375.1_BMAS	Bpe016106.1_BPEL	BLOR21291_BLOR	Bda019138.1_BDAR	5	5
OG0005947.0	XP_022156500.1_MCHA	HSAN01495_HSAN	Bma015241.1_BMAS	Bpe014709.1_BPEL	BLOR08112_BLOR		5	5
OG0005947.1		HSAN12081_HSAN	Bma009784.1_BMAS	Bpe024047.1_BPEL	BLOR02345_BLOR	Bda009065.1_BDAR	5	5
OG0005953.0	XP_022139466.1_MCHA		Bma010220.1_BMAS	Bpe026205_BPEL	BLOR02642_BLOR	Bda009483.1_BDAR	5	5
OG0005959.0	XP_022145860.1_MCHA	HSAN22769_HSAN	Bma009113.1_BMAS		BLOR02051_BLOR	Bda010055.1_BDAR	5	5
OG0005971.0	XP_022136579.1_MCHA	HSAN02410_HSAN		Bpe018142.1_BPEL	BLOR10919_BLOR	Bda024876.1_BDAR	5	5
OG0005990.0	XP_022157660.1_MCHA	HSAN04241_HSAN	Bma009290.1_BMAS	Bpe026227_BPEL	BLOR02271_BLOR		5	5
OG0005991.0	XP_022142900.1_MCHA	HSAN18527_HSAN	Bma009972.2_BMAS	Bpe023960.1_BPEL	BLOR02476_BLOR		5	5
OG0005995.0	XP_022142896.1_MCHA	HSAN13449_HSAN	Bma010600.1_BMAS	Bpe003774.1_BPEL	BLOR11943_BLOR		5	5
OG0005999.0	XP_022136745.1_MCHA	HSAN02436_HSAN	Bma031218_BMAS	Bpe018114.1_BPEL	BLOR10887_BLOR		5	5
OG0006006.0	XP_022149436.1_MCHA	HSAN16729_HSAN	Bma008613.1_BMAS	Bpe001270.1_BPEL	BLOR13970_BLOR		5	5
OG0006010.0	XP_022137614.1_MCHA	HSAN04948_HSAN	Bma027137.3_BMAS	Bpe005887.2_BPEL	BLOR05377_BLOR		5	5
OG0006011.0	XP_022146834.1_MCHA	HSAN02667_HSAN	Bma028485.1_BMAS	Bpe016489.2_BPEL	BLOR19874_BLOR		5	5
OG0006048.0	XP_022140981.1_MCHA		Bma005209.1_BMAS	Bpe012171.1_BPEL	BLOR18392_BLOR	Bda020573.1_BDAR	5	5
OG0006050.0	XP_022141236.1_MCHA	HSAN08827_HSAN	Bma012847.1_BMAS		BLOR20969_BLOR	Bda028881.1_BDAR	5	5
OG0006054.0	XP_022157294.1_MCHA		Bma020024.1_BMAS	Bpe015936.1_BPEL	BLOR21148_BLOR	Bda021276.1_BDAR	5	5
OG0006059.0	XP_022152595.1_MCHA	HSAN07025_HSAN	Bma008824.2_BMAS	Bpe003476.1_BPEL		Bda009869.1_BDAR	5	5
OG0006080.0	XP_022152030.1_MCHA	HSAN08136_HSAN	Bma003877.1_BMAS		BLOR19143_BLOR	Bda022168.1_BDAR	5	5
OG0006081.0	XP_022154500.1_MCHA	HSAN11035_HSAN		Bpe016089.1_BPEL	BLOR21274_BLOR	Bda019773.1_BDAR	5	5
OG0006081.1		HSAN05895_HSAN	Bma003875.2_BMAS	Bpe012975.1_BPEL	BLOR19147_BLOR	Bda022171.1_BDAR	5	5
OG0006083.0	XP_022153944.1_MCHA		Bma003849.1_BMAS	Bpe013005.1_BPEL	BLOR19170_BLOR	Bda022202.1_BDAR	5	5
OG0006090.0	XP_022150983.1_MCHA		Bma030358_BMAS	Bpe012710.1_BPEL	BLOR18844_BLOR	Bda033653_BDAR	5	5
OG0006091.0	XP_022157271.1_MCHA		Bma003996.1_BMAS	Bpe012885.1_BPEL	BLOR19038_BLOR	Bda033663_BDAR	5	5
OG0006091.1		HSAN16495_HSAN	Bma020219.1_BMAS	Bpe016017.1_BPEL	BLOR21213_BLOR	Bda017935.1_BDAR	5	5
OG0006099.0	XP_022148383.1_MCHA		Bma026868.1_BMAS	Bpe026180_BPEL	BLOR12393_BLOR	Bda030667.1_BDAR	5	5
OG0006102.0	XP_022140303.1_MCHA	HSAN13751_HSAN	Bma010885.1_BMAS	Bpe024792_BPEL	BLOR12268_BLOR		5	5
OG0006116.0		HSAN07255_HSAN	Bma026441.1_BMAS	Bpe023159.1_BPEL	BLOR12716_BLOR	Bda031087.2_BDAR	5	5
OG0006117.0	XP_022141998.1_MCHA	HSAN02588_HSAN	Bma026369.1_BMAS	Bpe023107.1_BPEL		Bda031160.1_BDAR	5	5
OG0006140.0		HSAN07378_HSAN	Bma024788.2_BMAS	Bpe022123.2_BPEL	BLOR20049_BLOR	Bda032691.1_BDAR	5	5
OG0006160.0	XP_022134420.1_MCHA	HSAN26028_HSAN		Bpe016373.1_BPEL	BLOR19990_BLOR	Bda012216.1_BDAR	5	5
OG0006160.1		HSAN06947_HSAN	Bma016324.1_BMAS	Bpe002250.1_BPEL	BLOR12965_BLOR	Bda026778.1_BDAR	5	5
